автор,название,серия,год,папка,имя_файла,conllu_cache,Number of Sentences,Number of Words,Number of Clauses,Mean Sentence Length,Mean Clause Length,Mean Number of Clauses per Sentence,Mean Tree Depth,Median Tree Depth,Minimum Tree Depth,Maximum Tree Depth,Mean Dependency Distance,Node-to-Terminal-Node Ratio,Average Levenshtein Distance between POS,Average Levenshtein Distance between deprel,Average NP Length,Complex NP Ratio,Number of Combined Clauses,Number of Coordinate Clauses,Number of Subordinate Clauses,Coordinate to Combined Clause Ratio,Subordinate to Combined Clause Ratio,Coordinate to Subordinate Clause Ratio,Coordinate Clause to Sentence Ratio,Subordinate Clause to Sentence Ratio,root_ratio,acl_ratio,acl:relcl_ratio,advcl_ratio,advcl:relcl_ratio,ccomp_ratio,csubj_ratio,csubj:outer_ratio,nsubj:outer_ratio,parataxis_ratio,xcomp_ratio,conj_ratio,__compute_seconds__
Дарья Донцова,Чудо-юдо на охоте,Евлампия Романова,2024,evlampia,ЕР_Чудо-юдо на охоте.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Чудо-юдо на охоте.txt.russian-syntagrus-ud-2.12-230717.conllu,4489,36821,9704,8.2,3.79,2.16,3.79,4.0,2,12,2.59,1.82,8.8,9.39,1.67,0.44,5215,3178,2037,0.61,0.39,1.56,0.71,0.45,0.46259274525968674,0.013190436933223413,0.02669002473206925,0.0429719703215169,0.0,0.03812860676009893,0.024938169826875516,0.0,0.0,0.15055647155812035,0.06399422918384172,0.17693734542456718,6.07
Дарья Донцова,Шопинг в воздушном замке,Евлампия Романова,2008,evlampia,ЕР_Шопинг в воздушном замке.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Шопинг в воздушном замке.txt.russian-syntagrus-ud-2.12-230717.conllu,4407,36837,10110,8.36,3.64,2.29,3.71,3.0,2,11,2.68,1.79,9.54,10.79,1.61,0.42,5703,3800,1903,0.67,0.33,2.0,0.86,0.43,0.43590504451038575,0.0208704253214639,0.011770524233432245,0.0543026706231454,0.0,0.02265084075173096,0.02344213649851632,0.0,0.0,0.19930761622156282,0.05519287833827893,0.17655786350148367,6.3
Дарья Донцова,Шуры-муры с призраком,Евлампия Романова,2015,evlampia,ЕР_Шуры-муры с призраком.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Шуры-муры с призраком.txt.russian-syntagrus-ud-2.12-230717.conllu,3955,36827,9856,9.31,3.74,2.49,3.87,4.0,2,11,2.82,1.8,10.54,11.01,1.6,0.41,5901,3896,2005,0.66,0.34,1.94,0.99,0.51,0.4012784090909091,0.016436688311688312,0.014204545454545454,0.04291801948051948,0.0,0.03561282467532467,0.025669642857142856,0.0,0.0,0.15614853896103897,0.06858766233766234,0.23914366883116883,11.84
Дарья Донцова,13 несчастий Геракла,Иван Подушкин,2003,podushkin,ИП_13 несчастий Геракла.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_13 несчастий Геракла.txt.russian-syntagrus-ud-2.12-230717.conllu,4043,36826,9829,9.11,3.75,2.43,3.89,4.0,2,11,2.69,1.8,9.56,10.67,1.6,0.42,5786,3686,2100,0.64,0.36,1.76,0.91,0.52,0.411333808118832,0.027469732424458236,0.01322616746362804,0.059009054837725096,0.0,0.029911486417743414,0.024621019432292196,0.0,0.0,0.18577678298911385,0.05941601383660596,0.1892359344796012,5.44
Дарья Донцова,Авоська с Алмазным фондом,Иван Подушкин,2015,podushkin,ИП_Авоська с Алмазным фондом.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Авоська с Алмазным фондом.txt.russian-syntagrus-ud-2.12-230717.conllu,3766,36819,9235,9.78,3.99,2.45,4.01,4.0,2,12,2.75,1.81,10.43,11.46,1.67,0.44,5469,3442,2027,0.63,0.37,1.7,0.91,0.54,0.40779642663779103,0.023822414726583648,0.019382782891174878,0.04677855982674607,0.0,0.036816459122902004,0.025013535462912833,0.0,0.0,0.15961017866811045,0.0676773145641581,0.213102328099621,8.46
Дарья Донцова,Али-Баба и сорок разбойниц,Иван Подушкин,2003,podushkin,ИП_Али-Баба и сорок разбойниц.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Али-Баба и сорок разбойниц.txt.russian-syntagrus-ud-2.12-230717.conllu,3842,36847,9440,9.59,3.9,2.46,3.98,4.0,2,12,2.75,1.79,10.47,10.22,1.63,0.44,5598,3500,2098,0.63,0.37,1.67,0.91,0.55,0.4069915254237288,0.032733050847457625,0.0125,0.05921610169491526,0.0,0.029978813559322033,0.024046610169491524,0.0,0.0,0.1774364406779661,0.06377118644067796,0.1933262711864407,7.94
Дарья Донцова,Ангел на метле,Иван Подушкин,2007,podushkin,ИП_Ангел на метле.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Ангел на метле.txt.russian-syntagrus-ud-2.12-230717.conllu,4122,36824,10161,8.93,3.62,2.47,3.8,4.0,2,13,2.8,1.8,10.03,9.64,1.62,0.42,6039,4170,1869,0.69,0.31,2.23,1.01,0.45,0.40566873339238263,0.01791162287176459,0.012400354295837024,0.04379490207656727,0.0,0.024800708591674048,0.02371813797854542,0.0,0.0,0.19555161893514417,0.06131286290719418,0.21484105895089067,8.15
Дарья Донцова,Архитектор пряничного домика,Иван Подушкин,2019,podushkin,ИП_Архитектор пряничного домика.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Архитектор пряничного домика.txt.russian-syntagrus-ud-2.12-230717.conllu,4375,36880,9633,8.43,3.83,2.2,3.77,4.0,2,14,2.7,1.81,8.89,10.51,1.63,0.42,5258,3308,1950,0.63,0.37,1.7,0.76,0.45,0.45396034464860374,0.014533374857261496,0.030727706841067164,0.03737153534724385,0.0,0.036956296065607804,0.022941970310391364,0.0,0.0,0.15488425205024395,0.06010588601681719,0.1885186338627634,6.09
Дарья Донцова,Астральное тело холостяка,Иван Подушкин,2017,podushkin,ИП_Астральное тело холостяка.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Астральное тело холостяка.txt.russian-syntagrus-ud-2.12-230717.conllu,4122,36795,9546,8.93,3.85,2.32,3.85,4.0,2,13,2.73,1.8,9.9,10.41,1.64,0.44,5424,3432,1992,0.63,0.37,1.72,0.83,0.48,0.431803896920176,0.01937984496124031,0.024722396815420072,0.043683218101822754,0.0,0.035826524198617225,0.021684475172847266,0.0,0.0,0.16677142258537608,0.06337733081919128,0.19275089042530902,6.97
Дарья Донцова,Бабулька на горошине,Иван Подушкин,2022,podushkin,ИП_Бабулька на горошине.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Бабулька на горошине.txt.russian-syntagrus-ud-2.12-230717.conllu,4082,36835,9558,9.02,3.85,2.34,3.94,4.0,2,11,2.69,1.81,9.78,10.26,1.62,0.42,5476,3354,2122,0.61,0.39,1.58,0.82,0.52,0.4270767943084327,0.017786147729650554,0.03253818790541954,0.04153588616865453,0.0,0.03682778824021762,0.02678384599288554,0.0,0.0,0.15881983678593847,0.06654111738857502,0.192090395480226,6.4
Дарья Донцова,Блог проказника домового,Иван Подушкин,2018,podushkin,ИП_Блог проказника домового.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Блог проказника домового.txt.russian-syntagrus-ud-2.12-230717.conllu,4434,36814,9505,8.3,3.87,2.14,3.75,3.0,2,11,2.67,1.8,8.92,9.7,1.64,0.42,5071,3155,1916,0.62,0.38,1.65,0.71,0.43,0.46649132035770646,0.016096791162546028,0.025355076275644397,0.042924776433456074,0.0,0.03840084166228301,0.019989479221462388,0.0,0.0,0.15486586007364544,0.05881115202524987,0.17706470278800632,10.53
Дарья Донцова,Бриллиант мутной воды,Иван Подушкин,2002,podushkin,ИП_Бриллиант мутной воды.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Бриллиант мутной воды.txt.russian-syntagrus-ud-2.12-230717.conllu,3762,36868,9540,9.8,3.86,2.54,4.05,4.0,2,12,2.73,1.8,10.5,12.12,1.64,0.44,5778,3532,2246,0.61,0.39,1.57,0.94,0.6,0.39433962264150946,0.028721174004192874,0.017190775681341718,0.06111111111111111,0.0,0.03951781970649895,0.024842767295597486,0.0,0.0,0.17756813417190775,0.0640461215932914,0.19266247379454926,6.93
Дарья Донцова,Букет прекрасных дам,Иван Подушкин,2002,podushkin,ИП_Букет прекрасных дам.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Букет прекрасных дам.txt.russian-syntagrus-ud-2.12-230717.conllu,3849,36767,9788,9.55,3.76,2.54,3.98,4.0,2,11,2.82,1.8,9.87,10.45,1.63,0.43,5939,3772,2167,0.64,0.36,1.74,0.98,0.56,0.39323661626481404,0.03228442991418063,0.012872905598692277,0.06293420514916225,0.0,0.031671434409480996,0.023293829178586023,0.0,0.0,0.20177768696362894,0.058336738863915,0.18359215365753984,6.86
Дарья Донцова,Венец безбрачия белого кролика,Иван Подушкин,2019,podushkin,ИП_Венец безбрачия белого кролика.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Венец безбрачия белого кролика.txt.russian-syntagrus-ud-2.12-230717.conllu,4893,36775,9771,7.52,3.76,2.0,3.6,3.0,2,12,2.61,1.81,8.59,8.28,1.63,0.42,4878,3039,1839,0.62,0.38,1.65,0.62,0.38,0.5007675775253301,0.014532801146249105,0.02579060485108996,0.03725309589601883,0.0,0.029167945962542217,0.025688261181045953,0.0,0.0,0.15822331388803604,0.05577730017398424,0.1527990993757036,8.63
Дарья Донцова,Венок из железных одуванчиков,Иван Подушкин,2023,podushkin,ИП_Венок из железных одуванчиков.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Венок из железных одуванчиков.txt.russian-syntagrus-ud-2.12-230717.conllu,4377,36777,9546,8.4,3.85,2.18,3.8,4.0,2,13,2.64,1.82,9.43,10.56,1.66,0.43,5169,3294,1875,0.64,0.36,1.76,0.75,0.43,0.4585166561910748,0.014875340456735806,0.024617640896710664,0.03561701236119841,0.0,0.03498847684894196,0.0251414204902577,0.0,0.0,0.15514351560863188,0.061177456526293736,0.18992248062015504,6.25
Дарья Донцова,Верхом на «Титанике»,Иван Подушкин,2007,podushkin,ИП_Верхом на «Титанике».txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Верхом на «Титанике».txt.russian-syntagrus-ud-2.12-230717.conllu,4350,36875,10246,8.48,3.6,2.36,3.67,3.0,2,12,2.81,1.79,9.5,8.92,1.59,0.41,5896,4131,1765,0.7,0.3,2.34,0.95,0.41,0.42455592426312705,0.01834862385321101,0.008783915674409526,0.0425531914893617,0.0,0.02108139761858286,0.022642982627366776,0.0,0.0,0.1775326956861214,0.05885223501854382,0.2256490337692758,6.67
Дарья Донцова,"Глазастая, ушастая беда",Иван Подушкин,2020,podushkin,"ИП_Глазастая, ушастая беда.txt","python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Глазастая, ушастая беда.txt.russian-syntagrus-ud-2.12-230717.conllu",4428,36830,9809,8.32,3.75,2.22,3.73,4.0,2,11,2.67,1.8,8.67,9.27,1.59,0.4,5381,3422,1959,0.64,0.36,1.75,0.77,0.44,0.45142216331940055,0.013457029258843919,0.024977061881945154,0.043225609134468344,0.0,0.03619125293098175,0.022530329289428077,0.0,0.0,0.16617392190845143,0.0593332653685391,0.18268936690794169,5.54
Дарья Донцова,Гнездо перелетного сфинкса,Иван Подушкин,2018,podushkin,ИП_Гнездо перелетного сфинкса.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Гнездо перелетного сфинкса.txt.russian-syntagrus-ud-2.12-230717.conllu,4264,36794,9658,8.63,3.81,2.27,3.81,4.0,2,11,2.69,1.82,9.92,10.65,1.64,0.42,5394,3443,1951,0.64,0.36,1.76,0.81,0.46,0.4414992752122593,0.0142886726030234,0.029405674052598883,0.03955270242286188,0.0,0.033547318285359284,0.023710913232553324,0.0,0.0,0.16670118036860634,0.06150341685649203,0.1897908469662456,6.31
Дарья Донцова,Гризли в белых носочках,Иван Подушкин,2024,podushkin,ИП_Гризли в белых носочках.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Гризли в белых носочках.txt.russian-syntagrus-ud-2.12-230717.conllu,4033,36837,9246,9.13,3.98,2.29,3.94,4.0,2,13,2.74,1.81,9.55,10.49,1.69,0.45,5213,3135,2078,0.6,0.4,1.51,0.78,0.52,0.436188622106857,0.017737399956738047,0.027795803590741942,0.04553320354747999,0.0,0.042937486480640275,0.027795803590741942,0.0,0.0,0.14698247890979882,0.06294613887086307,0.19208306294613886,9.95
Дарья Донцова,Две невесты на одно место,Иван Подушкин,2005,podushkin,ИП_Две невесты на одно место.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Две невесты на одно место.txt.russian-syntagrus-ud-2.12-230717.conllu,3648,36862,9851,10.1,3.74,2.7,4.0,4.0,2,15,2.96,1.8,12.03,11.65,1.64,0.44,6203,4066,2137,0.66,0.34,1.9,1.11,0.59,0.37031773424017866,0.029438635671505432,0.01197847934219876,0.059181808953405746,0.0,0.024058471221195817,0.025987209420363415,0.0,0.0,0.1743985382194701,0.06628768652928636,0.2383514364023957,4.48
Дарья Донцова,Дерзкие надежды Карабаса-Барабаса,Иван Подушкин,2023,podushkin,ИП_Дерзкие надежды Карабаса-Барабаса.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Дерзкие надежды Карабаса-Барабаса.txt.russian-syntagrus-ud-2.12-230717.conllu,4291,36749,9852,8.56,3.73,2.3,3.88,4.0,2,12,2.61,1.82,8.58,9.08,1.64,0.43,5561,3392,2169,0.61,0.39,1.56,0.79,0.51,0.4355460820138043,0.014311814859926919,0.02639058059277304,0.04252943564758425,0.0,0.03826634185952091,0.025883069427527404,0.0,0.0,0.14870077141697116,0.07277710109622412,0.19559480308566787,3.83
Дарья Донцова,Иван Грозный на Мальдивах,Иван Подушкин,2021,podushkin,ИП_Иван Грозный на Мальдивах.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Иван Грозный на Мальдивах.txt.russian-syntagrus-ud-2.12-230717.conllu,4528,36798,9808,8.13,3.75,2.17,3.75,4.0,2,12,2.62,1.81,8.82,9.36,1.61,0.41,5280,3426,1854,0.65,0.35,1.85,0.76,0.41,0.46166394779771613,0.015395595432300162,0.026508972267536703,0.03405383360522023,0.0,0.03201468189233279,0.02528548123980424,0.0,0.0,0.16945350734094616,0.05577079934747145,0.17985318107667211,3.59
Дарья Донцова,Иванушка на курьих ножках,Иван Подушкин,2024,podushkin,ИП_Иванушка на курьих ножках.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Иванушка на курьих ножках.txt.russian-syntagrus-ud-2.12-230717.conllu,4444,36803,9730,8.28,3.78,2.19,3.78,4.0,2,10,2.62,1.8,8.83,8.49,1.64,0.43,5286,3291,1995,0.62,0.38,1.65,0.74,0.45,0.4567317574511819,0.01171634121274409,0.021891058581706063,0.03905447070914697,0.0,0.0421377183967112,0.023124357656731757,0.0,0.0,0.1527235354573484,0.0671120246659815,0.1855087358684481,3.81
Дарья Донцова,Инстинкт Бабы-Яги,Иван Подушкин,2002,podushkin,ИП_Инстинкт Бабы-Яги.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Инстинкт Бабы-Яги.txt.russian-syntagrus-ud-2.12-230717.conllu,3803,36818,9774,9.68,3.77,2.57,4.01,4.0,2,12,2.75,1.79,11.39,11.5,1.63,0.43,5971,3906,2065,0.65,0.35,1.89,1.03,0.54,0.38909351340290566,0.028238182934315532,0.014323715981174545,0.05350931041538776,0.0,0.03100061387354205,0.022508696541845712,0.0,0.0,0.19664415797012483,0.061694290976058934,0.20298751790464498,3.88
Дарья Донцова,Кладбище чужих секретов,Иван Подушкин,2025,podushkin,ИП_Кладбище чужих секретов.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Кладбище чужих секретов.txt.russian-syntagrus-ud-2.12-230717.conllu,4385,36811,9512,8.39,3.87,2.17,3.8,4.0,2,11,2.6,1.81,9.55,9.58,1.68,0.45,5127,3161,1966,0.62,0.38,1.61,0.72,0.45,0.46099663582842726,0.015349032800672834,0.026282590412111017,0.038898233809924306,0.0,0.03700588730025231,0.02586206896551724,0.0,0.0,0.14413372582001682,0.06328847771236333,0.18818334735071487,3.81
Дарья Донцова,Корона Мышки-норушки,Иван Подушкин,2022,podushkin,ИП_Корона Мышки-норушки.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Корона Мышки-норушки.txt.russian-syntagrus-ud-2.12-230717.conllu,4257,36824,9641,8.65,3.82,2.26,3.86,4.0,2,12,2.69,1.84,9.61,9.11,1.65,0.43,5384,3407,1977,0.63,0.37,1.72,0.8,0.46,0.44155170625453793,0.01586972305777409,0.026656985789855824,0.03817031428275075,0.0,0.03536977491961415,0.02344155170625454,0.0,0.0,0.14542059952287106,0.06555336583341977,0.2079659786329219,4.22
Дарья Донцова,Коронный номер мистера Х,Иван Подушкин,2016,podushkin,ИП_Коронный номер мистера Х.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Коронный номер мистера Х.txt.russian-syntagrus-ud-2.12-230717.conllu,4089,36787,9794,9.0,3.76,2.4,3.84,4.0,2,11,2.72,1.82,9.79,10.61,1.62,0.42,5705,3597,2108,0.63,0.37,1.71,0.88,0.52,0.4173984071880743,0.01991014907085971,0.01909332244231162,0.04431284459873392,0.0,0.03573616499897897,0.02664896875638146,0.0,0.0,0.14804982642434145,0.06963447008372473,0.21921584643659384,3.45
Дарья Донцова,Кто в чемодане живет,Иван Подушкин,2017,podushkin,ИП_Кто в чемодане живет.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\podushkin__ИП_Кто в чемодане живет.txt.russian-syntagrus-ud-2.12-230717.conllu,4373,36867,9691,8.43,3.8,2.22,3.79,4.0,2,12,2.68,1.82,8.27,8.76,1.64,0.42,5318,3342,1976,0.63,0.37,1.69,0.76,0.45,0.45124342173150345,0.016510164069755442,0.027035393664224538,0.039727582292849034,0.0,0.03415540191930657,0.021566401816118047,0.0,0.0,0.17057063254566093,0.06490558249922608,0.1742854194613559,3.34
